scenario,seed,sensor,ablation,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward
low,42,sensor_507_multivar_labeled,full,3,1849,52,93,0.927391086629945,0.0545454545454545,0.03125,0.0397350993377483,0.0273540241977906,0.96875,0.9726459758022094,0.5019479879011046,0.0050925695418548,0.0327022104640258
low,42,sensor_507_multivar_labeled,without_spike,6,1713,188,90,0.8607911867801703,0.0309278350515463,0.0625,0.0413793103448275,0.0988953182535507,0.9375,0.9011046817464492,0.4818023408732246,-0.0262889637755062,0.0321203330875492
low,42,sensor_507_multivar_labeled,without_drift,3,1851,50,93,0.928392588883325,0.0566037735849056,0.03125,0.0402684563758389,0.0263019463440294,0.96875,0.9736980536559704,0.5024740268279853,0.0065852915964425,0.0333561767724604
low,42,sensor_507_multivar_labeled,without_flat,2,1898,3,94,0.9514271407110666,0.4,0.0208333333333333,0.0396039603960396,0.0015781167806417,0.9791666666666666,0.9984218832193582,0.5096276082763458,0.0824224297404114,0.0839139705001536
low,42,sensor_507_multivar_labeled,without_dropout,2,1898,3,94,0.9514271407110666,0.4,0.0208333333333333,0.0396039603960396,0.0015781167806417,0.9791666666666666,0.9984218832193582,0.5096276082763458,0.0824224297404114,0.0839139705001536
low,42,sensor_508_multivar_labeled,full,26,1602,234,79,0.8387429160226687,0.1,0.2476190476190476,0.1424657534246575,0.1274509803921568,0.7523809523809524,0.8725490196078431,0.5600840336134454,0.0798085707518104,0.1406502052875944
low,42,sensor_508_multivar_labeled,without_spike,36,1441,395,69,0.7609479649665121,0.0835266821345707,0.3428571428571428,0.1343283582089552,0.2151416122004357,0.6571428571428571,0.7848583877995643,0.5638577653283536,0.0695100484861769,0.1543197451513147
low,42,sensor_508_multivar_labeled,without_drift,16,1708,128,89,0.8882019577537352,0.1111111111111111,0.1523809523809524,0.1285140562248996,0.0697167755991285,0.8476190476190476,0.9302832244008714,0.5413320883909118,0.0713498473850041,0.1132406001222443
low,42,sensor_508_multivar_labeled,without_flat,1,1815,21,104,0.9356002060793406,0.0454545454545454,0.0095238095238095,0.0157480314960629,0.011437908496732,0.9904761904761904,0.988562091503268,0.4990429505135387,-0.0040902188929065,0.0156181479988798
low,42,sensor_508_multivar_labeled,without_dropout,30,1508,328,75,0.7923750643997939,0.0837988826815642,0.2857142857142857,0.1295896328293736,0.1786492374727669,0.7142857142857143,0.8213507625272332,0.5535325241207594,0.062444865459442,0.1387345291424618
low,42,sensor_509_multivar_labeled,full,159,11467,874,345,0.905099260412612,0.153920619554695,0.3154761904761904,0.2068965517241379,0.0708208410987764,0.6845238095238095,0.9291791589012236,0.622327674688707,0.174676017005873,0.2037523142420458
low,42,sensor_509_multivar_labeled,without_spike,150,11435,906,354,0.9019073569482288,0.1420454545454545,0.2976190476190476,0.1923076923076923,0.073413823839235,0.7023809523809523,0.9265861761607648,0.6121026118899062,0.1584768128568984,0.1897896116220705
low,42,sensor_509_multivar_labeled,without_drift,159,11465,876,345,0.9049435578045932,0.1536231884057971,0.3154761904761904,0.2066276803118908,0.0709829025200551,0.6845238095238095,0.9290170974799448,0.6222466439780676,0.1744063373329216,0.203570501292072
low,42,sensor_509_multivar_labeled,without_flat,181,10525,1816,323,0.8334760607240171,0.0906359539308963,0.3591269841269841,0.1447421031587365,0.1471517705210274,0.6408730158730159,0.8528482294789725,0.6059876068029784,0.1135825606216625,0.1717522576970583
low,42,sensor_509_multivar_labeled,without_dropout,142,11674,667,362,0.919891008174387,0.1755253399258343,0.2817460317460317,0.2162985529322162,0.0540474839964346,0.7182539682539683,0.9459525160035652,0.6138492738747985,0.1819849001627389,0.2027822109325385
low,42,sensor_510_multivar_labeled,full,129,8734,659,94,0.9216930116472546,0.1637055837563451,0.57847533632287,0.2551928783382789,0.0701586287661024,0.42152466367713,0.9298413712338977,0.7541583537783838,0.2789296656240931,0.3059193708359279
low,42,sensor_510_multivar_labeled,without_spike,122,8735,658,101,0.9210690515806988,0.1564102564102564,0.547085201793722,0.2432701894317049,0.0700521665069732,0.452914798206278,0.9299478334930268,0.7385165176433743,0.262983132061353,0.290053467593225
low,42,sensor_510_multivar_labeled,without_drift,129,8729,664,94,0.9211730449251248,0.1626733921815889,0.57847533632287,0.2539370078740157,0.0706909400617481,0.42152466367713,0.929309059938252,0.7538921981305609,0.2778364432657816,0.3051461692612315
low,42,sensor_510_multivar_labeled,without_flat,130,8555,838,93,0.9031821963394344,0.134297520661157,0.5829596412556054,0.218303946263644,0.0892153731502182,0.4170403587443946,0.9107846268497818,0.7468721340526936,0.2469796327378754,0.2843477589794732
low,42,sensor_510_multivar_labeled,without_dropout,129,8947,446,94,0.9438435940099834,0.2243478260869565,0.57847533632287,0.3233082706766917,0.0474821675715958,0.42152466367713,0.9525178324284042,0.7654965843756371,0.3370554622578562,0.3479352798572561
low,42,sensor_511_multivar_labeled,full,60,3780,77,144,0.9455799064269884,0.437956204379562,0.2941176470588235,0.3519061583577713,0.0199637023593466,0.7058823529411765,0.9800362976406534,0.6370769723497385,0.3316726184326011,0.3102901257996437
low,42,sensor_511_multivar_labeled,without_spike,65,3692,165,139,0.9251415907411968,0.2826086956521739,0.3186274509803921,0.2995391705069124,0.0427793621985999,0.6813725490196079,0.9572206378014,0.6379240443908961,0.2606693016452534,0.2684942301501943
low,42,sensor_511_multivar_labeled,without_drift,57,3780,77,147,0.9448411721250924,0.4253731343283582,0.2794117647058823,0.3372781065088757,0.0199637023593466,0.7205882352941176,0.9800362976406534,0.6297240311732679,0.3172542764450722,0.2974082772540778
low,42,sensor_511_multivar_labeled,without_flat,11,3857,0,193,0.952474759911352,1.0,0.0539215686274509,0.1023255813953488,0.0,0.946078431372549,1.0,0.5269607843137255,0.2266097369662667,0.2122229822161422
low,42,sensor_511_multivar_labeled,without_dropout,12,3856,1,192,0.952474759911352,0.9230769230769232,0.0588235294117647,0.1105990783410138,0.0002592688618096,0.9411764705882352,0.9997407311381904,0.5292821302749775,0.2264543352249902,0.2058522556523431
low,777,sensor_501_multivar_labeled,full,6,1558,29,152,0.8962750716332378,0.1714285714285714,0.0379746835443038,0.0621761658031088,0.0182734719596723,0.9620253164556962,0.9817265280403276,0.5098506057923158,0.0403253239273114,0.0632586181930085
low,777,sensor_501_multivar_labeled,without_spike,3,1545,42,155,0.8871060171919771,0.0666666666666666,0.0189873417721519,0.0295566502463054,0.0264650283553875,0.981012658227848,0.9735349716446124,0.4962611567083821,-0.0135379700081677,0.0263501923069442
low,777,sensor_501_multivar_labeled,without_drift,6,1558,29,152,0.8962750716332378,0.1714285714285714,0.0379746835443038,0.0621761658031088,0.0182734719596723,0.9620253164556962,0.9817265280403276,0.5098506057923158,0.0403253239273114,0.0632586181930085
low,777,sensor_501_multivar_labeled,without_flat,5,1585,2,153,0.9111747851002864,0.7142857142857143,0.0316455696202531,0.0606060606060606,0.0012602394454946,0.9683544303797468,0.9987397605545052,0.5151926650873793,0.1379453484837226,0.1437832313571109
low,777,sensor_501_multivar_labeled,without_dropout,5,1585,2,153,0.9111747851002864,0.7142857142857143,0.0316455696202531,0.0606060606060606,0.0012602394454946,0.9683544303797468,0.9987397605545052,0.5151926650873793,0.1379453484837226,0.1437832313571109
low,777,sensor_502_multivar_labeled,full,37,1657,228,25,0.8700564971751412,0.1396226415094339,0.5967741935483871,0.2262996941896024,0.1209549071618037,0.4032258064516129,0.8790450928381963,0.7379096431932917,0.2436450714031413,0.289715025960072
low,777,sensor_502_multivar_labeled,without_spike,14,1782,103,48,0.9224447868515664,0.1196581196581196,0.2258064516129032,0.1564245810055866,0.0546419098143236,0.7741935483870968,0.9453580901856764,0.5855822708992898,0.1264581569993323,0.1506175239036705
low,777,sensor_502_multivar_labeled,without_drift,35,1689,196,27,0.8854648176682075,0.1515151515151515,0.5645161290322581,0.2389078498293515,0.1039787798408488,0.4354838709677419,0.8960212201591512,0.7302686745957047,0.2500643301400475,0.2891927658760734
low,777,sensor_502_multivar_labeled,without_flat,37,1639,246,25,0.8608115048793015,0.1307420494699646,0.5967741935483871,0.2144927536231884,0.1305039787798408,0.4032258064516129,0.8694960212201591,0.7331351073842731,0.2322840111705665,0.2821149067374616
low,777,sensor_502_multivar_labeled,without_dropout,22,1688,197,40,0.8782742681047766,0.1004566210045662,0.3548387096774194,0.1565836298932384,0.1045092838196286,0.6451612903225806,0.8954907161803713,0.6251647129288953,0.1391135709558551,0.1815318111239051
low,777,sensor_505_multivar_labeled,full,3,1896,19,63,0.9586067642604744,0.1363636363636363,0.0454545454545454,0.0681818181818181,0.0099216710182767,0.9545454545454546,0.9900783289817232,0.5177664372181343,0.0608496577297117,0.0637805601708996
low,777,sensor_505_multivar_labeled,without_spike,5,1872,43,61,0.9475012619888944,0.1041666666666666,0.0757575757575757,0.087719298245614,0.0224543080939947,0.9242424242424242,0.9775456919060052,0.5266516338317905,0.062211925711562,0.0755805261283995
low,777,sensor_505_multivar_labeled,without_drift,3,1896,19,63,0.9586067642604744,0.1363636363636363,0.0454545454545454,0.0681818181818181,0.0099216710182767,0.9545454545454546,0.9900783289817232,0.5177664372181343,0.0608496577297117,0.0637805601708996
low,777,sensor_505_multivar_labeled,without_flat,2,1915,0,64,0.967693084300858,1.0,0.0303030303030303,0.0588235294117647,0.0,0.9696969696969696,1.0,0.5151515151515151,0.1712397251562947,0.1855614973262032
low,777,sensor_505_multivar_labeled,without_dropout,2,1915,0,64,0.967693084300858,1.0,0.0303030303030303,0.0588235294117647,0.0,0.9696969696969696,1.0,0.5151515151515151,0.1712397251562947,0.1855614973262032
low,777,sensor_506_multivar_labeled,full,76,5475,124,54,0.968930005236516,0.38,0.5846153846153846,0.4606060606060606,0.0221468119307019,0.4153846153846154,0.977853188069298,0.7812342863423414,0.4563382565457676,0.4374426614642724
low,777,sensor_506_multivar_labeled,without_spike,71,5429,170,59,0.9600279280851808,0.2946058091286307,0.5461538461538461,0.3827493261455525,0.0303625647437042,0.4538461538461538,0.9696374352562958,0.757895640705071,0.3826355649766522,0.3772379655065767
low,777,sensor_506_multivar_labeled,without_drift,78,5442,157,52,0.9635189387327632,0.3319148936170212,0.6,0.4273972602739726,0.0280407215574209,0.4,0.971959278442579,0.7859796392212894,0.4294511408792111,0.4193119290100988
low,777,sensor_506_multivar_labeled,without_flat,19,5591,8,111,0.9792284866468842,0.7037037037037037,0.1461538461538461,0.2420382165605095,0.0014288265761743,0.8538461538461538,0.9985711734238256,0.572362509788836,0.3146842727360365,0.2581760241963213
low,777,sensor_506_multivar_labeled,without_dropout,10,5594,5,120,0.9781811834526096,0.6666666666666666,0.0769230769230769,0.1379310344827586,0.0008930166101089,0.9230769230769232,0.999106983389891,0.538015030156484,0.2215626226898042,0.1850565869331535
low,777,sensor_507_multivar_labeled,full,2,1943,50,2,0.9739609414121182,0.0384615384615384,0.5,0.0714285714285714,0.0250878073256397,0.5,0.9749121926743602,0.7374560963371801,0.1333323365808194,0.1854033071795239
low,777,sensor_507_multivar_labeled,without_spike,1,1939,54,3,0.971457185778668,0.0181818181818181,0.25,0.0338983050847457,0.0270948319116909,0.75,0.9729051680883092,0.6114525840441545,0.0608972702011873,0.0902720268242392
low,777,sensor_507_multivar_labeled,without_drift,1,1945,48,3,0.9744616925388082,0.0204081632653061,0.25,0.0377358490566037,0.0240842950326141,0.75,0.975915704967386,0.6129578524836929,0.0652886293903387,0.0926339270620061
low,777,sensor_507_multivar_labeled,without_flat,1,1992,1,3,0.9979969954932398,0.5,0.25,0.3333333333333333,0.0005017561465127,0.75,0.9994982438534872,0.6247491219267436,0.3526668918365326,0.2999498243853487
low,777,sensor_507_multivar_labeled,without_dropout,2,1989,4,2,0.9969954932398598,0.3333333333333333,0.5,0.4,0.0020070245860511,0.5,0.9979929754139488,0.7489964877069744,0.4068137342784416,0.3797992975413949
low,777,sensor_508_multivar_labeled,full,5,1917,16,3,0.9902112313240596,0.238095238095238,0.625,0.3448275862068965,0.0082772891877909,0.375,0.991722710812209,0.8083613554061044,0.3819360043697498,0.37755897058861
low,777,sensor_508_multivar_labeled,without_spike,5,1903,30,3,0.982998454404946,0.1428571428571428,0.625,0.2325581395348837,0.0155199172271081,0.375,0.984480082772892,0.804740041386446,0.2934438203009739,0.3120277424965583
low,777,sensor_508_multivar_labeled,without_drift,5,1926,7,3,0.9948480164863472,0.4166666666666667,0.625,0.5,0.0036213140196585,0.375,0.9963786859803414,0.8106893429901707,0.5078793277028609,0.4746378685980341
low,777,sensor_508_multivar_labeled,without_flat,4,1933,0,4,0.9979392065945388,1.0,0.5,0.6666666666666666,0.0,0.5,1.0,0.75,0.706376298779583,0.6
low,777,sensor_508_multivar_labeled,without_dropout,5,1933,0,3,0.9984544049459042,1.0,0.625,0.7692307692307693,0.0,0.375,1.0,0.8125,0.7899566496108903,0.6836538461538463
low,777,sensor_509_multivar_labeled,full,130,11604,634,477,0.9135072012456208,0.1701570680628272,0.214168039538715,0.1896425966447848,0.0518058506291877,0.785831960461285,0.9481941493708124,0.5811810944547636,0.1456586720406698,0.169932555498273
low,777,sensor_509_multivar_labeled,without_spike,121,11609,629,486,0.9131957960295836,0.1613333333333333,0.1993410214168039,0.1783345615327929,0.0513972871384213,0.800658978583196,0.9486027128615788,0.5739718671391913,0.1338790366157917,0.1591131304009558
low,777,sensor_509_multivar_labeled,without_drift,128,11602,636,479,0.9131957960295836,0.1675392670157068,0.2108731466227347,0.186725018234865,0.0519692760254943,0.7891268533772653,0.9480307239745056,0.5794519352986202,0.142556139017157,0.1672221646423163
low,777,sensor_509_multivar_labeled,without_flat,172,11407,831,435,0.9014402491241728,0.1714855433698903,0.2833607907742998,0.2136645962732919,0.0679032521653865,0.7166392092257001,0.9320967478346136,0.6077287693044566,0.1703916346100542,0.2000898118442161
low,777,sensor_509_multivar_labeled,without_dropout,11,12219,19,596,0.9521214480342546,0.3666666666666666,0.0181219110378912,0.0345368916797488,0.0015525412649125,0.9818780889621088,0.9984474587350874,0.5082846848864894,0.0728342457905837,0.075822920440763
low,777,sensor_510_multivar_labeled,full,65,8391,437,723,0.8793677204658902,0.1294820717131474,0.08248730964467,0.1007751937984496,0.0495015858631626,0.91751269035533,0.9504984141368372,0.5164928618907537,0.0406737222123182,0.0845671822733591
low,777,sensor_510_multivar_labeled,without_spike,41,8392,436,747,0.8769758735440932,0.0859538784067086,0.0520304568527918,0.0648221343873517,0.0493883099229723,0.9479695431472082,0.9506116900770276,0.5013210734649097,0.0033376647179262,0.0527333482988549
low,777,sensor_510_multivar_labeled,without_drift,45,8392,436,743,0.8773918469217971,0.0935550935550935,0.0571065989847715,0.0709219858156028,0.0493883099229723,0.9428934010152284,0.9506116900770276,0.5038591445308996,0.0097115487928683,0.0581413063534195
low,777,sensor_510_multivar_labeled,without_flat,27,8823,5,761,0.9203410981697172,0.84375,0.0342639593908629,0.0658536585365853,0.0005663797009515,0.9657360406091372,0.9994336202990484,0.5168487898449557,0.1604887477327809,0.1664191961886271
low,777,sensor_510_multivar_labeled,without_dropout,29,8825,3,759,0.9207570715474208,0.90625,0.0368020304568527,0.0707317073170731,0.0003398278205709,0.9631979695431472,0.999660172179429,0.5182311013181409,0.173655594690313,0.1787733946476816
low,777,sensor_511_multivar_labeled,full,40,3438,436,147,0.8564393006648608,0.0840336134453781,0.213903743315508,0.1206636500754147,0.1125451729478575,0.786096256684492,0.8874548270521425,0.5506792851838253,0.066040907338868,0.11982029025061
low,777,sensor_511_multivar_labeled,without_spike,76,2469,1405,111,0.6266929327751786,0.0513166779203241,0.4064171122994652,0.0911270983213429,0.3626742385131647,0.5935828877005348,0.6373257614868353,0.5218714368931503,0.0190467350602533,0.134362405771176
low,777,sensor_511_multivar_labeled,without_drift,39,3471,403,148,0.8643191332184191,0.088235294117647,0.2085561497326203,0.1240063593004769,0.1040268456375839,0.7914438502673797,0.8959731543624161,0.5522646520475182,0.0703450016754008,0.1212023161588893
low,777,sensor_511_multivar_labeled,without_flat,43,3589,285,144,0.8943609948288599,0.1310975609756097,0.2299465240641711,0.1669902912621359,0.0735673722250903,0.7700534759358288,0.9264326277749096,0.5781895759195403,0.120285574819164,0.1564374852110449
low,777,sensor_511_multivar_labeled,without_dropout,42,3437,437,145,0.8566855454321596,0.0876826722338204,0.2245989304812834,0.1261261261261261,0.1128033040784718,0.7754010695187166,0.8871966959215282,0.5558978132014059,0.0726431850596824,0.1260085063283677
low,999,sensor_501_multivar_labeled,full,0,1600,26,119,0.9169054441260746,0.0,0.0,0.0,0.015990159901599,1.0,0.984009840098401,0.4920049200492005,-0.033270700566212,-0.0015990159901599
low,999,sensor_501_multivar_labeled,without_spike,5,1591,35,114,0.9146131805157592,0.125,0.042016806722689,0.0628930817610062,0.0215252152521525,0.957983193277311,0.9784747847478474,0.5102457957352683,0.0345157450961257,0.0575044072840443
low,999,sensor_501_multivar_labeled,without_drift,0,1600,26,119,0.9169054441260746,0.0,0.0,0.0,0.015990159901599,1.0,0.984009840098401,0.4920049200492005,-0.033270700566212,-0.0015990159901599
low,999,sensor_501_multivar_labeled,without_flat,0,1623,3,119,0.9300859598853868,0.0,0.0,0.0,0.0018450184501845,1.0,0.9981549815498156,0.4990774907749077,-0.01122663910979,-0.0001845018450184
low,999,sensor_501_multivar_labeled,without_dropout,0,1625,1,119,0.9312320916905444,0.0,0.0,0.0,0.0006150061500615,1.0,0.9993849938499384,0.4996924969249692,-0.006477985473104,-6.150061500615007e-05
low,999,sensor_502_multivar_labeled,full,23,1760,106,58,0.9157678479712378,0.1782945736434108,0.2839506172839506,0.219047619047619,0.0568060021436227,0.7160493827160493,0.9431939978563773,0.6135723075701639,0.1823513488435889,0.2048201995887631
low,999,sensor_502_multivar_labeled,without_spike,26,1707,159,55,0.8900873138161274,0.1405405405405405,0.3209876543209876,0.1954887218045113,0.085209003215434,0.6790123456790124,0.914790996784566,0.6178893255527768,0.1605513610807847,0.196826401867864
low,999,sensor_502_multivar_labeled,without_drift,26,1760,106,55,0.9173086800205444,0.1969696969696969,0.3209876543209876,0.244131455399061,0.0568060021436227,0.6790123456790124,0.9431939978563773,0.6320908260886824,0.2098339232890958,0.230020305556966
low,999,sensor_502_multivar_labeled,without_flat,4,1866,0,77,0.96045197740113,1.0,0.0493827160493827,0.0941176470588235,0.0,0.9506172839506172,1.0,0.5246913580246914,0.2177744399957553,0.2071677559912854
low,999,sensor_502_multivar_labeled,without_dropout,3,1866,0,78,0.9599383667180276,1.0,0.037037037037037,0.0714285714285714,0.0,0.9629629629629628,1.0,0.5185185185185185,0.1885496833247069,0.1932539682539682
low,999,sensor_505_multivar_labeled,full,31,1809,19,122,0.928823826350328,0.62,0.2026143790849673,0.3054187192118227,0.0103938730853391,0.7973856209150327,0.9896061269146608,0.5961102529998141,0.3271578822014623,0.2901833500622764
low,999,sensor_505_multivar_labeled,without_spike,32,1725,103,121,0.8869257950530035,0.237037037037037,0.2091503267973856,0.2222222222222222,0.0563457330415754,0.7908496732026143,0.9436542669584244,0.576402296877905,0.1618778729224988,0.1926660802906137
low,999,sensor_505_multivar_labeled,without_drift,31,1809,19,122,0.928823826350328,0.62,0.2026143790849673,0.3054187192118227,0.0103938730853391,0.7973856209150327,0.9896061269146608,0.5961102529998141,0.3271578822014623,0.2901833500622764
low,999,sensor_505_multivar_labeled,without_flat,4,1826,2,149,0.9237758707723372,0.6666666666666666,0.0261437908496732,0.050314465408805,0.0010940919037199,0.9738562091503268,0.99890590809628,0.5125248494729766,0.1216962362132381,0.1303752374984922
low,999,sensor_505_multivar_labeled,without_dropout,4,1826,2,149,0.9237758707723372,0.6666666666666666,0.0261437908496732,0.050314465408805,0.0010940919037199,0.9738562091503268,0.99890590809628,0.5125248494729766,0.1216962362132381,0.1303752374984922
low,999,sensor_506_multivar_labeled,full,124,5360,146,99,0.9572351195671148,0.4592592592592592,0.5560538116591929,0.5030425963488844,0.0265165274246276,0.4439461883408072,0.9734834725753724,0.7647686421172826,0.4833131923095252,0.4594225480011819
low,999,sensor_506_multivar_labeled,without_spike,114,5354,152,109,0.9544423110490488,0.4285714285714285,0.5112107623318386,0.4662576687116564,0.0276062477297493,0.4887892376681614,0.9723937522702506,0.7418022573010445,0.4445334672831131,0.4247042691325363
low,999,sensor_506_multivar_labeled,without_drift,124,5360,146,99,0.9572351195671148,0.4592592592592592,0.5560538116591929,0.5030425963488844,0.0265165274246276,0.4439461883408072,0.9734834725753724,0.7647686421172826,0.4833131923095252,0.4594225480011819
low,999,sensor_506_multivar_labeled,without_flat,154,5060,446,69,0.9101064758247512,0.2566666666666666,0.6905829596412556,0.3742405832320777,0.0810025426807119,0.3094170403587444,0.918997457319288,0.8047902084802718,0.3850432966232684,0.4059828960787404
low,999,sensor_506_multivar_labeled,without_dropout,104,5409,97,119,0.9622970850061092,0.5174129353233831,0.4663677130044843,0.490566037735849,0.0176171449328005,0.5336322869955157,0.9823828550671996,0.724375284035842,0.4717300044881316,0.4365152566877048
low,999,sensor_507_multivar_labeled,full,16,1852,41,88,0.9354031046569856,0.2807017543859649,0.1538461538461538,0.1987577639751552,0.0216587427363972,0.8461538461538461,0.9783412572636028,0.5660937055548783,0.1763777429772919,0.175534228826921
low,999,sensor_507_multivar_labeled,without_spike,19,1792,101,85,0.9068602904356536,0.1583333333333333,0.1826923076923076,0.1696428571428571,0.0533544638140517,0.8173076923076923,0.9466455361859484,0.564668921939128,0.1209190799563747,0.1495615316405728
low,999,sensor_507_multivar_labeled,without_drift,16,1852,41,88,0.9354031046569856,0.2807017543859649,0.1538461538461538,0.1987577639751552,0.0216587427363972,0.8461538461538461,0.9783412572636028,0.5660937055548783,0.1763777429772919,0.175534228826921
low,999,sensor_507_multivar_labeled,without_flat,4,1889,4,100,0.9479218828242364,0.5,0.0384615384615384,0.0714285714285714,0.0021130480718436,0.9615384615384616,0.9978869519281564,0.5181742451948474,0.1278544858789379,0.1184700138741343
low,999,sensor_507_multivar_labeled,without_dropout,4,1889,4,100,0.9479218828242364,0.5,0.0384615384615384,0.0714285714285714,0.0021130480718436,0.9615384615384616,0.9978869519281564,0.5181742451948474,0.1278544858789379,0.1184700138741343
low,999,sensor_508_multivar_labeled,full,8,1715,8,210,0.88768675940237,0.5,0.036697247706422,0.0683760683760683,0.0046430644225188,0.963302752293578,0.9953569355774812,0.5160270916419516,0.1119386959337295,0.1163140986389054
low,999,sensor_508_multivar_labeled,without_spike,54,1395,328,164,0.7465224111282844,0.1413612565445026,0.2477064220183486,0.18,0.1903656413232733,0.7522935779816514,0.8096343586767266,0.5286703903475376,0.0455386076696977,0.1574795509548526
low,999,sensor_508_multivar_labeled,without_drift,18,1654,69,200,0.8614116434827409,0.2068965517241379,0.0825688073394495,0.1180327868852458,0.0400464306442251,0.9174311926605504,0.9599535693557748,0.5212611883476121,0.0648894248489613,0.1049152359943936
low,999,sensor_508_multivar_labeled,without_flat,5,1722,1,213,0.889747552807831,0.8333333333333334,0.0229357798165137,0.0446428571428571,0.0005803830528148,0.9770642201834864,0.9994196169471852,0.5111776983818495,0.1271560878707041,0.1519119813539583
low,999,sensor_508_multivar_labeled,without_dropout,5,1721,2,213,0.8892323544564658,0.7142857142857143,0.0229357798165137,0.0444444444444444,0.0011607661056297,0.9770642201834864,0.9988392338943702,0.510887506855442,0.114697002399289,0.1339075144772482
low,999,sensor_509_multivar_labeled,full,390,11255,826,374,0.9065784351887894,0.3207236842105263,0.5104712041884817,0.393939393939394,0.0683718235245426,0.4895287958115183,0.9316281764754574,0.7210496903319695,0.3571741790762082,0.3716854588083964
low,999,sensor_509_multivar_labeled,without_spike,330,11449,632,434,0.9170105099260412,0.343035343035343,0.4319371727748691,0.3823870220162225,0.0523135502027977,0.5680628272251309,0.9476864497972022,0.6898118112860356,0.3411149597491201,0.3478792581747826
low,999,sensor_509_multivar_labeled,without_drift,385,11258,823,379,0.9064227325807708,0.3187086092715231,0.5039267015706806,0.3904665314401623,0.0681234997102888,0.4960732984293193,0.9318765002897113,0.717901600930196,0.3531299507452095,0.3678818910389768
low,999,sensor_509_multivar_labeled,without_flat,41,12071,10,723,0.9429349941611522,0.803921568627451,0.0536649214659685,0.1006134969325153,0.0008277460475126,0.9463350785340314,0.9991722539524872,0.526418587709228,0.1987236032415864,0.1818810107487888
low,999,sensor_509_multivar_labeled,without_dropout,43,12052,29,721,0.9416115219929934,0.5972222222222222,0.056282722513089,0.1028708133971292,0.0024004635377866,0.943717277486911,0.9975995364622134,0.5269411294876513,0.1706990924283195,0.1525199697621895
low,999,sensor_510_multivar_labeled,full,102,8659,579,276,0.911085690515807,0.1497797356828193,0.2698412698412698,0.1926345609065155,0.0626759038752976,0.7301587301587301,0.9373240961247024,0.6035826829829861,0.1569391138367279,0.1838373033252061
low,999,sensor_510_multivar_labeled,without_spike,80,8668,570,298,0.9097337770382696,0.123076923076923,0.2116402116402116,0.1556420233463035,0.0617016670274951,0.7883597883597884,0.9382983329725048,0.5749692723063582,0.1160625543118011,0.145822345756689
low,999,sensor_510_multivar_labeled,without_drift,102,8657,581,276,0.9108777038269552,0.1493411420204978,0.2698412698412698,0.1922714420358152,0.0628924009525871,0.7301587301587301,0.9371075990474128,0.6034744344443413,0.1565629216145024,0.1835864610763137
low,999,sensor_510_multivar_labeled,without_flat,119,8145,1093,259,0.8594009983361065,0.0981848184818481,0.3148148148148148,0.1496855345911949,0.118315652738688,0.6851851851851852,0.881684347261312,0.5982495810380634,0.1150538749013008,0.1646990925088906
low,999,sensor_510_multivar_labeled,without_dropout,93,8801,437,285,0.9249168053244592,0.1754716981132075,0.246031746031746,0.2048458149779735,0.0473046113877462,0.753968253968254,0.9526953886122538,0.5993635673219999,0.1692262569364619,0.1875804341278183
low,999,sensor_511_multivar_labeled,full,38,3472,530,21,0.8643191332184191,0.0669014084507042,0.6440677966101694,0.1212121212121211,0.1324337831084457,0.3559322033898305,0.8675662168915542,0.7558170067508618,0.1765023516034718,0.2445576264852664
low,999,sensor_511_multivar_labeled,without_spike,42,2984,1018,17,0.7451366658458508,0.0396226415094339,0.711864406779661,0.0750670241286863,0.2543728135932034,0.288135593220339,0.7456271864067966,0.7287457965932288,0.1246412327115298,0.2278455977589019
low,999,sensor_511_multivar_labeled,without_drift,37,3474,528,22,0.8645653779857178,0.0654867256637168,0.6271186440677966,0.1185897435897435,0.1319340329835082,0.3728813559322034,0.8680659670164917,0.7475923055421442,0.1712070923775816,0.2381305833869302
low,999,sensor_511_multivar_labeled,without_flat,43,3615,387,16,0.900763358778626,0.1,0.7288135593220338,0.1758691206543967,0.0967016491754123,0.2711864406779661,0.9032983508245878,0.8160559550733109,0.2458165782524287,0.3031150071735474
low,999,sensor_511_multivar_labeled,without_dropout,2,4001,1,57,0.9857178034966756,0.6666666666666666,0.0338983050847457,0.064516129032258,0.0002498750624687,0.9661016949152542,0.9997501249375312,0.5168242150111385,0.1481878867810968,0.1391767620836929
medium,123,sensor_501_multivar_labeled,full,41,1495,170,39,0.8802292263610315,0.1943127962085308,0.5125,0.281786941580756,0.1021021021021021,0.4875,0.8978978978978979,0.705198948948949,0.2632711876313713,0.2994908329324095
medium,123,sensor_501_multivar_labeled,without_spike,36,1529,136,44,0.8968481375358166,0.2093023255813953,0.45,0.2857142857142857,0.0816816816816816,0.55,0.9183183183183184,0.6841591591591591,0.2584323321019302,0.2867986092404697
medium,123,sensor_501_multivar_labeled,without_drift,38,1564,101,42,0.918051575931232,0.2733812949640288,0.475,0.3470319634703196,0.0606606606606606,0.525,0.9393393393393392,0.7071696696696697,0.3200575755018499,0.333605511740182
medium,123,sensor_501_multivar_labeled,without_flat,41,1497,168,39,0.8813753581661891,0.1961722488038277,0.5125,0.2837370242214533,0.1009009009009009,0.4875,0.8990990990990991,0.7057995495495495,0.2651293316484179,0.300767408130138
