scenario,seed,sensor,method,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward,roc_auc,pr_auc,n_events,event_detection_rate,event_precision,mean_detection_delay,median_detection_delay,early_detection_rate
high,123,sensor_511_multivar_labeled,majority,32,3227,42,760,0.8025116966264467,0.4324324324324324,0.0404040404040404,0.0739030023094688,0.012847965738758,0.9595959595959596,0.987152034261242,0.5137780373326412,0.0816297424433935,0.1089576314514621,0.5137780373326412,0.2046180406190256,38,0.5,0.8846153846153846,3.1052631578947367,0.0,0.5
high,123,sensor_511_multivar_labeled,v73_confidence_hybrid_reference,74,3078,191,718,0.7761635065254864,0.2792452830188679,0.0934343434343434,0.1400189214758751,0.0584276537167329,0.9065656565656566,0.941572346283267,0.5175033448588052,0.0561610291250361,0.1270828447756037,0.4950304127231322,0.2131576224696533,38,0.8421052631578947,0.6333333333333333,4.53125,0.0,0.8157894736842105
high,123,sensor_511_multivar_labeled,v75_selective_coordinator,74,3078,191,718,0.7761635065254864,0.2792452830188679,0.0934343434343434,0.1400189214758751,0.0584276537167329,0.9065656565656566,0.941572346283267,0.5175033448588052,0.0561610291250361,0.1270828447756037,0.4947472970759908,0.2095935339499049,38,0.8421052631578947,0.6333333333333333,4.53125,0.0,0.8157894736842105
high,123,sensor_511_multivar_labeled,v75_selective_hybrid,74,3078,191,718,0.7761635065254864,0.2792452830188679,0.0934343434343434,0.1400189214758751,0.0584276537167329,0.9065656565656566,0.941572346283267,0.5175033448588052,0.0561610291250361,0.1270828447756037,0.4948036884600054,0.2079644281361833,38,0.8421052631578947,0.6333333333333333,4.53125,0.0,0.8157894736842105
high,321,sensor_501_multivar_labeled,single_agent_rl_refactored,115,1236,27,367,0.7742120343839541,0.8098591549295775,0.2385892116182572,0.3685897435897436,0.0213776722090261,0.7614107883817427,0.978622327790974,0.6086057697046156,0.3552197911092563,0.3567832541193959,0.6086057697046157,0.4035388435428943,20,0.15,0.5,43.333333333333336,9.0,0.1
high,321,sensor_501_multivar_labeled,or_all,138,1177,86,344,0.7535816618911175,0.6160714285714286,0.2863070539419087,0.3909348441926346,0.068091844813935,0.7136929460580913,0.931908155186065,0.6091076045639868,0.2916900365540707,0.3474143258735789,0.6091076045639868,0.3735202662191748,20,0.7,0.4032258064516129,7.5,0.0,0.65
high,321,sensor_501_multivar_labeled,majority,88,1262,1,394,0.7736389684813754,0.9887640449438202,0.1825726141078838,0.308231173380035,0.0007917656373713,0.8174273858921162,0.9992082343626286,0.5908904242352562,0.3694436029824351,0.3417112424312168,0.5908904242352562,0.4063092020373242,20,0.35,0.8888888888888888,2.0,0.0,0.35
high,321,sensor_501_multivar_labeled,v73_confidence_hybrid_reference,131,1205,58,351,0.7656160458452722,0.6931216931216931,0.2717842323651452,0.390461997019374,0.0459224069675376,0.7282157676348547,0.9540775930324624,0.6129309126988038,0.3249618135156534,0.3566191816397621,0.5992458514437403,0.4706934542004102,20,0.85,0.5192307692307693,8.352941176470589,0.0,0.8
high,321,sensor_501_multivar_labeled,v75_selective_coordinator,48,1220,43,434,0.7266475644699141,0.5274725274725275,0.0995850622406639,0.1675392670157068,0.0340459224069675,0.9004149377593361,0.9659540775930324,0.5327695699168482,0.1318066987696445,0.1809844757094496,0.5572329926441358,0.380558573168043,20,0.85,0.5818181818181818,8.588235294117647,0.0,0.8
high,321,sensor_501_multivar_labeled,v75_selective_hybrid,131,1205,58,351,0.7656160458452722,0.6931216931216931,0.2717842323651452,0.390461997019374,0.0459224069675376,0.7282157676348547,0.9540775930324624,0.6129309126988038,0.3249618135156534,0.3566191816397621,0.5992614567830662,0.4716259068942056,20,0.85,0.5192307692307693,8.352941176470589,0.0,0.8
high,321,sensor_502_multivar_labeled,single_agent_rl_refactored,63,1724,126,34,0.9178222907036466,0.3333333333333333,0.6494845360824743,0.4405594405594406,0.0681081081081081,0.3505154639175257,0.931891891891892,0.7906882139871831,0.4272566324168292,0.4362862982656797,0.790688213987183,0.2339576085862998,21,0.0476190476190476,0.1111111111111111,6.0,6.0,0.0476190476190476
high,321,sensor_502_multivar_labeled,or_all,74,1627,223,23,0.8736517719568567,0.2491582491582491,0.7628865979381443,0.3756345177664975,0.1205405405405405,0.2371134020618556,0.8794594594594595,0.8211730286988019,0.3887054209493475,0.4232211956960505,0.8211730286988018,0.201892534759912,21,0.6666666666666666,0.1794871794871795,0.5714285714285714,0.0,0.6666666666666666
high,321,sensor_502_multivar_labeled,majority,66,1747,103,31,0.931176168464304,0.3905325443786982,0.6804123711340206,0.4962406015037594,0.0556756756756756,0.3195876288659793,0.9443243243243244,0.8123683477291725,0.4827913904344228,0.4804442961061351,0.8123683477291724,0.2816451057018806,21,0.4761904761904761,0.5882352941176471,0.9,0.0,0.4761904761904761
high,321,sensor_502_multivar_labeled,v73_confidence_hybrid_reference,72,1699,151,25,0.9096045197740112,0.3228699551569506,0.7422680412371134,0.45,0.0816216216216216,0.2577319587628865,0.9183783783783784,0.8303232098077459,0.4513565557076462,0.4654487434825144,0.8737336305377542,0.3105423441848678,21,0.4761904761904761,0.3846153846153846,0.6,0.0,0.4761904761904761
high,321,sensor_502_multivar_labeled,v75_selective_coordinator,72,1699,151,25,0.9096045197740112,0.3228699551569506,0.7422680412371134,0.45,0.0816216216216216,0.2577319587628865,0.9183783783783784,0.8303232098077459,0.4513565557076462,0.4654487434825144,0.8769267205349679,0.3706221306682394,21,0.4761904761904761,0.3846153846153846,0.6,0.0,0.4761904761904761
high,321,sensor_502_multivar_labeled,v75_selective_hybrid,72,1699,151,25,0.9096045197740112,0.3228699551569506,0.7422680412371134,0.45,0.0816216216216216,0.2577319587628865,0.9183783783783784,0.8303232098077459,0.4513565557076462,0.4654487434825144,0.871175814990248,0.2958806344047984,21,0.4761904761904761,0.3846153846153846,0.6,0.0,0.4761904761904761
high,321,sensor_505_multivar_labeled,single_agent_rl_refactored,24,1468,13,476,0.7531549722362443,0.6486486486486487,0.048,0.0893854748603351,0.0087778528021607,0.952,0.9912221471978392,0.5196110735989197,0.1258475903383406,0.151042975704232,0.5196110735989197,0.2714178206475026,28,0.0714285714285714,0.4,128.5,128.5,0.0
high,321,sensor_505_multivar_labeled,or_all,85,1325,156,415,0.7117617364967188,0.3526970954356846,0.17,0.2294197031039136,0.1053342336259284,0.83,0.8946657663740716,0.5323328831870358,0.0859317813832929,0.196610007349521,0.5323328831870358,0.2694486627106893,28,0.7857142857142857,0.40625,1.8636363636363635,0.0,0.7857142857142857
high,321,sensor_505_multivar_labeled,majority,15,1481,0,485,0.7551741544674407,1.0,0.03,0.058252427184466,0.0,0.97,1.0,0.515,0.1503302569837543,0.1852135922330097,0.515,0.2748258455325593,28,0.4642857142857143,1.0,22.615384615384617,0.0,0.3928571428571428
high,321,sensor_505_multivar_labeled,v73_confidence_hybrid_reference,49,1473,8,451,0.7682988389702171,0.8596491228070176,0.098,0.1759425493716337,0.0054017555705604,0.902,0.9945982444294396,0.5462991222147198,0.2406164542586047,0.2369813400812317,0.5737373396353814,0.3867176785191411,28,0.6428571428571429,0.9310344827586208,9.38888888888889,0.0,0.5714285714285714
high,321,sensor_505_multivar_labeled,v75_selective_coordinator,49,1473,8,451,0.7682988389702171,0.8596491228070176,0.098,0.1759425493716337,0.0054017555705604,0.902,0.9945982444294396,0.5462991222147198,0.2406164542586047,0.2369813400812317,0.5736968264686022,0.3872661762651852,28,0.6428571428571429,0.9310344827586208,9.38888888888889,0.0,0.5714285714285714
high,321,sensor_505_multivar_labeled,v75_selective_hybrid,49,1473,8,451,0.7682988389702171,0.8596491228070176,0.098,0.1759425493716337,0.0054017555705604,0.902,0.9945982444294396,0.5462991222147198,0.2406164542586047,0.2369813400812317,0.5736860229574611,0.3857730241558567,28,0.6428571428571429,0.9310344827586208,9.38888888888889,0.0,0.5714285714285714
high,321,sensor_506_multivar_labeled,single_agent_rl_refactored,135,4361,99,1134,0.7847791935765404,0.5769230769230769,0.1063829787234042,0.1796407185628742,0.0221973094170403,0.8936170212765957,0.9778026905829597,0.5420928346531819,0.17662193253841,0.1970719475670722,0.542092834653182,0.2593150991352749,51,0.0784313725490196,0.5263157894736842,33.5,34.5,0.0784313725490196
high,321,sensor_506_multivar_labeled,or_all,330,3771,689,939,0.7158317332867865,0.323846908734053,0.260047281323877,0.2884615384615385,0.1544843049327354,0.7399527186761229,0.8455156950672645,0.5527814881955708,0.1146337030169969,0.2409504825216898,0.5527814881955708,0.2481184580854294,51,0.8823529411764706,0.4019607843137255,0.4888888888888889,0.0,0.8823529411764706
high,321,sensor_506_multivar_labeled,majority,58,4431,29,1211,0.7835573398498865,0.6666666666666666,0.0457052797478329,0.0855457227138643,0.0065022421524663,0.9542947202521672,0.9934977578475336,0.5196015187976832,0.1331195350998524,0.1515569349303421,0.5196015187976833,0.2418508812096741,51,0.6862745098039216,0.8727272727272727,4.628571428571429,0.0,0.6666666666666666
high,321,sensor_506_multivar_labeled,v73_confidence_hybrid_reference,381,4342,118,888,0.8244021644266015,0.7635270541082164,0.3002364066193853,0.4309954751131222,0.026457399103139,0.6997635933806147,0.973542600896861,0.6368895037581231,0.4031784101246391,0.3959022039926391,0.6647432567573777,0.4594776531350168,51,0.7843137254901961,0.7746478873239436,2.625,0.0,0.7843137254901961
high,321,sensor_506_multivar_labeled,v75_selective_coordinator,381,4342,118,888,0.8244021644266015,0.7635270541082164,0.3002364066193853,0.4309954751131222,0.026457399103139,0.6997635933806147,0.973542600896861,0.6368895037581231,0.4031784101246391,0.3959022039926391,0.6646617159092114,0.4609311838710234,51,0.7843137254901961,0.7746478873239436,2.625,0.0,0.7843137254901961
high,321,sensor_506_multivar_labeled,v75_selective_hybrid,381,4342,118,888,0.8244021644266015,0.7635270541082164,0.3002364066193853,0.4309954751131222,0.026457399103139,0.6997635933806147,0.973542600896861,0.6368895037581231,0.4031784101246391,0.3959022039926391,0.664563654867538,0.452376362756948,51,0.7843137254901961,0.7746478873239436,2.625,0.0,0.7843137254901961
high,321,sensor_507_multivar_labeled,single_agent_rl_refactored,155,1441,35,366,0.7991987981972959,0.8157894736842105,0.2975047984644913,0.4360056258790436,0.0237127371273712,0.7024952015355086,0.9762872628726288,0.63689603066856,0.4097575978617113,0.4054511185248114,0.63689603066856,0.4259761953264273,19,0.1578947368421052,0.6,38.0,8.0,0.1052631578947368
high,321,sensor_507_multivar_labeled,or_all,182,1313,163,339,0.7486229344016024,0.527536231884058,0.3493282149712092,0.4203233256351039,0.1104336043360433,0.6506717850287908,0.8895663956639567,0.619447305317583,0.2774941447310109,0.3620310353761639,0.6194473053175829,0.3540379221646177,19,0.8947368421052632,0.4189189189189189,3.3529411764705883,0.0,0.8421052631578947
high,321,sensor_507_multivar_labeled,majority,67,1450,26,454,0.7596394591887832,0.7204301075268817,0.128598848368522,0.2182410423452768,0.0176151761517615,0.8714011516314779,0.9823848238482384,0.5554918361083803,0.2312843168451073,0.2430911220797873,0.5554918361083803,0.3199874936752434,19,0.5789473684210527,0.9333333333333332,16.272727272727273,0.0,0.4210526315789473
high,321,sensor_507_multivar_labeled,v73_confidence_hybrid_reference,80,1449,27,441,0.7656484727090636,0.7476635514018691,0.1535508637236084,0.2547770700636942,0.0182926829268292,0.8464491362763915,0.9817073170731708,0.5676290903983896,0.2637562693563148,0.2710352050633424,0.6643565116073424,0.4941230169934871,19,0.7894736842105263,0.8947368421052632,11.866666666666667,0.0,0.631578947368421
high,321,sensor_507_multivar_labeled,v75_selective_coordinator,31,1468,8,490,0.7506259389083625,0.7948717948717948,0.0595009596928982,0.1107142857142857,0.005420054200542,0.9404990403071016,0.994579945799458,0.5270404527461782,0.1716197826664183,0.1863604802900131,0.6647453302747998,0.5054189135697181,19,0.5263157894736842,0.8421052631578947,18.4,0.0,0.3684210526315789
high,321,sensor_507_multivar_labeled,v75_selective_hybrid,75,1449,27,446,0.7631447170756134,0.7352941176470589,0.1439539347408829,0.2407704654895666,0.0182926829268292,0.8560460652591171,0.9817073170731708,0.5628306259070268,0.2506448174100726,0.2599977392469457,0.6642947427554889,0.4917571002311533,19,0.5263157894736842,0.8571428571428571,17.8,0.0,0.3684210526315789
high,321,sensor_508_multivar_labeled,single_agent_rl_refactored,89,1744,10,98,0.9443585780525502,0.898989898989899,0.4759358288770053,0.6223776223776225,0.0057012542759407,0.5240641711229946,0.9942987457240592,0.7351172873005323,0.6306490495977891,0.5571290381539226,0.7351172873005324,0.4783509411616099,18,0.0555555555555555,0.3333333333333333,6.0,6.0,0.0555555555555555
high,321,sensor_508_multivar_labeled,or_all,92,1499,255,95,0.8196805770221536,0.2651296829971181,0.4919786096256685,0.3445692883895131,0.145381984036488,0.5080213903743316,0.854618015963512,0.6732983127945902,0.266901510743379,0.3278810167089003,0.6732983127945902,0.1793819761911176,18,0.7777777777777778,0.2079207920792079,0.4285714285714285,0.0,0.7777777777777778
high,321,sensor_508_multivar_labeled,majority,25,1749,5,162,0.913961875321999,0.8333333333333334,0.1336898395721925,0.2304147465437788,0.0028506271379703,0.8663101604278075,0.9971493728620296,0.5654196062171111,0.3129554710144276,0.2685085251025612,0.5654196062171111,0.1948703325646684,18,0.6666666666666666,0.9523809523809524,1.6666666666666667,0.0,0.6666666666666666
high,321,sensor_508_multivar_labeled,v73_confidence_hybrid_reference,108,1692,62,79,0.927357032457496,0.6352941176470588,0.5775401069518716,0.6050420168067225,0.0353477765108323,0.4224598930481283,0.9646522234891676,0.7710961652205196,0.5659202397950825,0.5372902796445622,0.8300843297824987,0.5928846893518737,18,0.7222222222222222,0.3409090909090909,0.8461538461538461,0.0,0.7222222222222222
high,321,sensor_508_multivar_labeled,v75_selective_coordinator,114,1663,91,73,0.9155074703760948,0.5560975609756098,0.6096256684491979,0.5816326530612246,0.0518814139110604,0.3903743315508021,0.9481185860889396,0.7788721272690687,0.5354499866056456,0.5228488871675459,0.8307062847944195,0.607955820423981,18,0.7777777777777778,0.2615384615384615,0.4285714285714285,0.0,0.7777777777777778
high,321,sensor_508_multivar_labeled,v75_selective_hybrid,114,1663,91,73,0.9155074703760948,0.5560975609756098,0.6096256684491979,0.5816326530612246,0.0518814139110604,0.3903743315508021,0.9481185860889396,0.7788721272690687,0.5354499866056456,0.5228488871675459,0.8305873816303759,0.5855601382689404,18,0.7777777777777778,0.2615384615384615,0.4285714285714285,0.0,0.7777777777777778
high,321,sensor_509_multivar_labeled,single_agent_rl_refactored,738,10317,507,1283,0.8606461658232776,0.5927710843373494,0.3651657595249876,0.4519289650949173,0.046840354767184,0.6348342404750124,0.953159645232816,0.6591627023789017,0.3917731587416196,0.3971493893240931,0.6591627023789017,0.3163429262804846,140,0.0714285714285714,0.3214285714285714,21.2,0.0,0.0642857142857142
high,321,sensor_509_multivar_labeled,or_all,905,10082,742,1116,0.8553522771506423,0.5494839101396478,0.4477981197427016,0.4934569247546346,0.0685513673318551,0.5522018802572983,0.9314486326681448,0.6896233762054232,0.4130302763334652,0.4319625018501577,0.6896233762054232,0.3329399170638277,140,0.9071428571428573,0.5328083989501312,0.2519685039370078,0.0,0.9071428571428573
high,321,sensor_509_multivar_labeled,majority,640,10641,183,1381,0.8782405605293888,0.7776427703523694,0.3166749134092033,0.450070323488045,0.0169068736141906,0.6833250865907966,0.9830931263858091,0.6498840198975063,0.4457322905460059,0.4124898477838176,0.6498840198975063,0.3537726078015311,140,0.6928571428571428,0.8934426229508197,3.7216494845360826,0.0,0.6785714285714286
high,321,sensor_509_multivar_labeled,v73_confidence_hybrid_reference,676,10619,205,1345,0.8793304787855196,0.7673098751418842,0.334487877288471,0.4658855961405927,0.0189393939393939,0.6655121227115289,0.981060606060606,0.6577742416745386,0.4545869763564374,0.4231974233271512,0.7957104276128001,0.5585394347484913,140,0.8571428571428571,0.8711656441717791,2.95,0.0,0.8428571428571429
high,321,sensor_509_multivar_labeled,v75_selective_coordinator,182,10806,18,1839,0.8554301284546516,0.91,0.0900544285007422,0.1638901395767672,0.0016629711751662,0.9099455714992578,0.9983370288248336,0.544195728662788,0.2599638308404827,0.2371005942422513,0.7964424860107087,0.5763051373839291,140,0.8142857142857143,0.927710843373494,3.780701754385965,0.0,0.8
high,321,sensor_509_multivar_labeled,v75_selective_hybrid,668,10620,204,1353,0.8787855196574542,0.7660550458715596,0.330529440870856,0.4618043553404769,0.0188470066518847,0.669470559129144,0.9811529933481152,0.6558412171094856,0.4511590171310995,0.4199943483800168,0.7953695180647546,0.5515972440145689,140,0.8142857142857143,0.8701298701298701,3.1052631578947367,0.0,0.8
high,321,sensor_510_multivar_labeled,single_agent_rl_refactored,493,5752,212,3159,0.6494384359400999,0.699290780141844,0.1349945235487404,0.2263025017213679,0.0355466130114017,0.8650054764512596,0.9644533869885984,0.5497239552686694,0.1851706215119586,0.2436734385593741,0.5497239552686694,0.4229154007288725,68,0.0441176470588235,0.4193548387096774,205.33333333333331,188.0,0.0294117647058823
high,321,sensor_510_multivar_labeled,or_all,574,5781,183,3078,0.6608777038269551,0.7582562747688243,0.1571741511500547,0.2603765026083012,0.0306841046277666,0.8428258488499453,0.9693158953722334,0.5632450232611441,0.227955598901238,0.2749917022712989,0.5632450232611441,0.4392698004840875,68,0.8823529411764706,0.875,6.866666666666666,0.0,0.8676470588235294
high,321,sensor_510_multivar_labeled,majority,396,5887,77,3256,0.6533901830282862,0.8372093023255814,0.108433734939759,0.192,0.0129107981220657,0.891566265060241,0.9870892018779344,0.5477614684088467,0.2143714461854232,0.2432204360185583,0.5477614684088467,0.4293840610283878,68,0.0441176470588235,0.5714285714285714,275.6666666666667,399.0,0.0147058823529411
high,321,sensor_510_multivar_labeled,v73_confidence_hybrid_reference,556,5817,147,3096,0.6627495840266223,0.7908961593172119,0.1522453450164293,0.2553386911595867,0.0246478873239436,0.8477546549835706,0.9753521126760564,0.5637987288462428,0.2378957083684496,0.2767456496919302,0.5608655125348659,0.4846640518175439,68,0.8970588235294118,0.8571428571428571,6.770491803278689,0.0,0.8823529411764706
high,321,sensor_510_multivar_labeled,v75_selective_coordinator,556,5820,144,3096,0.6630615640599001,0.7942857142857143,0.1522453450164293,0.255514705882353,0.0241448692152917,0.8477546549835706,0.9758551307847082,0.5640502379005687,0.2393045161842971,0.2773835913733156,0.5608217808126599,0.4861788124642531,68,0.8970588235294118,0.8571428571428571,6.770491803278689,0.0,0.8823529411764706
high,321,sensor_510_multivar_labeled,v75_selective_hybrid,556,5817,147,3096,0.6627495840266223,0.7908961593172119,0.1522453450164293,0.2553386911595867,0.0246478873239436,0.8477546549835706,0.9753521126760564,0.5637987288462428,0.2378957083684496,0.2767456496919302,0.560753210390492,0.4826159128811829,68,0.8970588235294118,0.8571428571428571,6.770491803278689,0.0,0.8823529411764706
high,321,sensor_511_multivar_labeled,single_agent_rl_refactored,6,3355,105,595,0.8276286628909135,0.054054054054054,0.0099833610648918,0.0168539325842696,0.0303468208092485,0.9900166389351082,0.9696531791907514,0.4898182701278216,-0.0443472623006818,0.0156527040095721,0.4898182701278216,0.1470552776813662,50,0.06,0.2727272727272727,39.333333333333336,0.0,0.04
high,321,sensor_511_multivar_labeled,or_all,135,2832,628,466,0.7306082245752278,0.1769331585845347,0.2246256239600665,0.1979472140762463,0.1815028901734104,0.7753743760399334,0.8184971098265896,0.5215613668933281,0.039200713893034,0.16485361829267,0.5215613668933281,0.1544937827074683,50,0.96,0.3791469194312796,1.875,0.0,0.94
high,321,sensor_511_multivar_labeled,majority,37,3425,35,564,0.8524993843880817,0.5138888888888888,0.0615640599001663,0.1099554234769688,0.0101156069364161,0.9384359400998336,0.9898843930635838,0.5257242264818751,0.1384360946850874,0.1440209311743776,0.525724226481875,0.1705191350940494,50,0.64,0.9444444444444444,5.71875,0.0,0.6
high,321,sensor_511_multivar_labeled,v73_confidence_hybrid_reference,278,3339,121,323,0.8906673233193795,0.6967418546365914,0.4625623960066555,0.5559999999999999,0.0349710982658959,0.5374376039933444,0.965028901734104,0.7137956488703798,0.510103760902018,0.4899828871708958,0.7515951256576227,0.4317312845856471,50,0.84,0.7215189873417721,1.0,0.0,0.84
high,321,sensor_511_multivar_labeled,v75_selective_coordinator,278,3339,121,323,0.8906673233193795,0.6967418546365914,0.4625623960066555,0.5559999999999999,0.0349710982658959,0.5374376039933444,0.965028901734104,0.7137956488703798,0.510103760902018,0.4899828871708958,0.7509714060381061,0.4394389416677743,50,0.84,0.7215189873417721,1.0,0.0,0.84
high,321,sensor_511_multivar_labeled,v75_selective_hybrid,278,3339,121,323,0.8906673233193795,0.6967418546365914,0.4625623960066555,0.5559999999999999,0.0349710982658959,0.5374376039933444,0.965028901734104,0.7137956488703798,0.510103760902018,0.4899828871708958,0.750619151125773,0.4238521383954742,50,0.84,0.7215189873417721,1.0,0.0,0.84
high,42,sensor_501_multivar_labeled,single_agent_rl_refactored,184,1283,23,255,0.8406876790830946,0.8888888888888888,0.4191343963553531,0.5696594427244582,0.0176110260336906,0.5808656036446469,0.9823889739663092,0.7007616851608311,0.5388294647995943,0.5136592988625764,0.7007616851608313,0.5186957130290181,26,0.1153846153846153,0.5,7.666666666666667,7.0,0.1153846153846153
high,42,sensor_501_multivar_labeled,or_all,180,1258,48,259,0.8240687679083094,0.7894736842105263,0.4100227790432801,0.5397301349325337,0.0367534456355283,0.5899772209567198,0.9632465543644716,0.686634666703876,0.4805802797310912,0.4806311025006503,0.686634666703876,0.4721262627494453,26,0.6153846153846154,0.4651162790697674,2.0625,0.0,0.6153846153846154
high,42,sensor_501_multivar_labeled,majority,79,1305,1,360,0.7931232091690544,0.9875,0.1799544419134396,0.3044315992292871,0.0007656967840735,0.8200455580865603,0.9992343032159264,0.5895943725646831,0.3717598328959781,0.3390289825488037,0.5895943725646831,0.3840087363178884,26,0.3076923076923077,0.9,3.5,0.0,0.2692307692307692
high,42,sensor_501_multivar_labeled,v73_confidence_hybrid_reference,205,1204,102,234,0.8074498567335243,0.6677524429967426,0.4669703872437357,0.549597855227882,0.0781010719754977,0.5330296127562643,0.9218989280245024,0.694434657634119,0.4431583056148361,0.4797629102776292,0.7051997613956262,0.5861412425533127,26,0.7307692307692307,0.3478260869565217,0.6842105263157895,0.0,0.7307692307692307
high,42,sensor_501_multivar_labeled,v75_selective_coordinator,205,1204,102,234,0.8074498567335243,0.6677524429967426,0.4669703872437357,0.549597855227882,0.0781010719754977,0.5330296127562643,0.9218989280245024,0.694434657634119,0.4431583056148361,0.4797629102776292,0.7063299926395432,0.6080302827585329,26,0.7307692307692307,0.3478260869565217,0.6842105263157895,0.0,0.7307692307692307
high,42,sensor_501_multivar_labeled,v75_selective_hybrid,205,1204,102,234,0.8074498567335243,0.6677524429967426,0.4669703872437357,0.549597855227882,0.0781010719754977,0.5330296127562643,0.9218989280245024,0.694434657634119,0.4431583056148361,0.4797629102776292,0.7052311567079571,0.5852748125911871,26,0.7307692307692307,0.3478260869565217,0.6842105263157895,0.0,0.7307692307692307
high,42,sensor_502_multivar_labeled,single_agent_rl_refactored,242,1591,63,51,0.9414483821263482,0.7934426229508197,0.825938566552901,0.8093645484949833,0.0380894800483676,0.1740614334470989,0.9619105199516323,0.8939245432522667,0.7750114209224733,0.727203062226399,0.8939245432522667,0.6815290074801865,24,0.1666666666666666,0.5714285714285714,1.75,0.0,0.1666666666666666
high,42,sensor_502_multivar_labeled,or_all,138,1596,58,155,0.8906009244992296,0.7040816326530612,0.4709897610921502,0.5644171779141104,0.0350665054413542,0.5290102389078498,0.9649334945586456,0.717961627825398,0.5180128014864721,0.4973902527428185,0.717961627825398,0.4112248958334786,24,0.75,0.8636363636363636,2.111111111111111,0.0,0.7083333333333334
high,42,sensor_502_multivar_labeled,majority,93,1621,33,200,0.8803287108371854,0.7380952380952381,0.3174061433447099,0.4439140811455847,0.0199516324062877,0.6825938566552902,0.9800483675937122,0.6487272554692111,0.4322966566795903,0.403702301992583,0.6487272554692111,0.3369980995653466,24,0.2083333333333333,0.6666666666666666,9.0,1.0,0.1666666666666666
high,42,sensor_502_multivar_labeled,v73_confidence_hybrid_reference,181,1502,152,112,0.864406779661017,0.5435435435435435,0.6177474402730375,0.5782747603833865,0.0918984280532043,0.3822525597269625,0.9081015719467956,0.7629245061099166,0.4993312461271887,0.5178895629806463,0.8588250223885834,0.5553970697573023,24,0.7916666666666666,0.3780487804878049,0.3684210526315789,0.0,0.7916666666666666
high,42,sensor_502_multivar_labeled,v75_selective_coordinator,181,1502,152,112,0.864406779661017,0.5435435435435435,0.6177474402730375,0.5782747603833865,0.0918984280532043,0.3822525597269625,0.9081015719467956,0.7629245061099166,0.4993312461271887,0.5178895629806463,0.8603757155061058,0.5458298727981555,24,0.7916666666666666,0.3780487804878049,0.3684210526315789,0.0,0.7916666666666666
high,42,sensor_502_multivar_labeled,v75_selective_hybrid,181,1502,152,112,0.864406779661017,0.5435435435435435,0.6177474402730375,0.5782747603833865,0.0918984280532043,0.3822525597269625,0.9081015719467956,0.7629245061099166,0.4993312461271887,0.5178895629806463,0.860655314863956,0.5524880020982544,24,0.7916666666666666,0.3780487804878049,0.3684210526315789,0.0,0.7916666666666666
high,42,sensor_505_multivar_labeled,single_agent_rl_refactored,3,1580,14,384,0.7990913679959616,0.1764705882352941,0.0077519379844961,0.0148514851485148,0.0087829360100376,0.992248062015504,0.9912170639899625,0.4994845009872292,-0.0044316175357987,0.0346010443464708,0.4994845009872292,0.1952094832509386,22,0.0454545454545454,0.3333333333333333,3.0,3.0,0.0454545454545454
high,42,sensor_505_multivar_labeled,or_all,62,1348,246,325,0.7117617364967188,0.2012987012987013,0.1602067183462532,0.1784172661870503,0.1543287327478042,0.8397932816537468,0.8456712672521958,0.5029389927992245,0.0064313897623986,0.1431117172080733,0.5029389927992245,0.1963079606271323,22,0.7272727272727273,0.3457943925233644,3.875,0.0,0.6818181818181818
high,42,sensor_505_multivar_labeled,majority,9,1594,0,378,0.8091872791519434,1.0,0.0232558139534883,0.0454545454545454,0.0,0.9767441860465116,1.0,0.5116279069767442,0.1371060046536971,0.1774312896405919,0.5116279069767442,0.2140685348015449,22,0.4090909090909091,1.0,16.11111111111111,0.0,0.3636363636363636
high,42,sensor_505_multivar_labeled,v73_confidence_hybrid_reference,132,1403,191,255,0.7748611812216053,0.4086687306501548,0.3410852713178294,0.3718309859154929,0.1198243412797992,0.6589147286821705,0.8801756587202008,0.6106304650190151,0.237471147218911,0.3189674005268639,0.5986678078971855,0.3058375734091563,22,0.7272727272727273,0.238095238095238,1.0625,0.0,0.6818181818181818
